Timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
1981-06-05,0.11079453492214741,0.11079453492214741,0.11035837233066559,0.11035837233066559,57680000,0.0,0.0,AAPL
1981-06-08,0.10686898459515423,0.10686898459515423,0.10643281042575836,0.10643281042575836,93497600,0.0,0.0,AAPL
1981-06-09,0.10861366242170335,0.10904983656217214,0.10861366242170335,0.10861366242170334,119593600,0.0,0.0,AAPL
1981-06-10,0.10992222279310226,0.11123073415714657,0.10992222279310226,0.10992222279310226,25222400,0.0,0.0,AAPL
1981-06-11,0.11472006142139435,0.11515623559085097,0.11472006142139435,0.11472006142139435,38976000,0.0,0.0,AAPL
1981-06-12,0.11384772738368205,0.11384772738368205,0.1134115532040596,0.1134115532040596,25804800,0.0,0.0,AAPL
1981-06-15,0.11341158542060227,0.11341158542060227,0.11297541111707687,0.11297541111707687,143763200,0.0,0.0,AAPL
1981-06-16,0.11123071101591937,0.11123071101591937,0.1107945367693901,0.1107945367693901,37251200,0.0,0.0,AAPL
1981-06-17,0.10948601923584195,0.10948601923584195,0.10904985666275023,0.10904985666275024,27574400,0.0,0.0,AAPL
1981-06-18,0.10904983656217214,0.10948599905486832,0.10861366242170335,0.10861366242170334,23049600,0.0,0.0,AAPL
1981-06-19,0.10599667402767832,0.10599667402767832,0.10556051135063171,0.10556051135063171,27507200,0.0,0.0,AAPL
1981-06-22,0.10207029980354042,0.10207029980354042,0.10163413733243942,0.10163413733243942,10841600,0.0,0.0,AAPL
1981-06-23,0.10337887704372405,0.10425199449795916,0.10337887704372405,0.10337887704372406,15030400,0.0,0.0,AAPL
1981-06-24,0.10163415686034877,0.10163415686034877,0.10076180845499037,0.10076180845499039,23027200,0.0,0.0,AAPL
1981-06-25,0.10294263809919357,0.10337881217594136,0.10294263809919357,0.10294263809919357,24259200,0.0,0.0,AAPL
1981-06-26,0.10250647392241344,0.10250647392241344,0.10163413733243942,0.10163413733243942,23788800,0.0,0.0,AAPL
1981-06-29,0.09901709124264817,0.09901709124264817,0.09814475476741791,0.09814475476741791,10595200,0.0,0.0,AAPL
1981-06-30,0.0911653158434203,0.0911653158434203,0.09072914719581603,0.09072914719581604,35907200,0.0,0.0,AAPL
1981-07-01,0.09029292714113263,0.09029292714113263,0.08985675871372223,0.08985675871372223,170464000,0.0,0.0,AAPL
1981-07-02,0.08985675871372223,0.09029292714113263,0.08985675871372223,0.08985675871372223,30284800,0.0,0.0,AAPL
1981-07-06,0.0876758755815031,0.0876758755815031,0.08680353313684464,0.08680353313684464,16531200,0.0,0.0,AAPL
1981-07-07,0.08767592161893845,0.08854826452165232,0.08767592161893845,0.08767592161893845,15836800,0.0,0.0,AAPL
1981-07-08,0.09116524457931519,0.09160219911059801,0.09116524457931519,0.09116524457931519,16620800,0.0,0.0,AAPL
1981-07-09,0.08462270750640252,0.08462270750640252,0.08418653905391693,0.08418653905391693,32883200,0.0,0.0,AAPL
1981-07-10,0.07807932433995882,0.07807932433995882,0.07764315605163574,0.07764315605163574,55171200,0.0,0.0,AAPL
1981-07-13,0.07938862591981888,0.07982480005766587,0.07938862591981888,0.07938862591981888,45740800,0.0,0.0,AAPL
1981-07-14,0.08287799358367919,0.08375033601292661,0.08287799358367919,0.0828779935836792,19779200,0.0,0.0,AAPL
1981-07-15,0.08505886793136597,0.08549503631282372,0.08505886793136597,0.08505886793136597,10953600,0.0,0.0,AAPL
1981-07-16,0.08723973482847214,0.0881120775486869,0.08723973482847214,0.08723973482847214,15232000,0.0,0.0,AAPL
1981-07-17,0.09029292315244675,0.09072909738447696,0.09029292315244675,0.09029292315244675,19824000,0.0,0.0,AAPL
1981-07-20,0.08462270750640252,0.08462270750640252,0.08418653905391693,0.08418653905391693,23654400,0.0,0.0,AAPL
1981-07-21,0.08418654894280088,0.08418654894280088,0.08375037461519241,0.08375037461519241,31942400,0.0,0.0,AAPL
1981-07-22,0.07982481546569968,0.07982481546569968,0.07895168662071228,0.07895168662071228,22668800,0.0,0.0,AAPL
1981-07-23,0.08113331347703934,0.08156948762915216,0.08113331347703934,0.08113331347703934,34451200,0.0,0.0,AAPL
1981-07-24,0.08375037461519241,0.08418654894280088,0.08375037461519241,0.08375037461519241,28851200,0.0,0.0,AAPL
1981-07-27,0.08723973482847214,0.08767590327663549,0.08723973482847214,0.08723973482847214,17337600,0.0,0.0,AAPL
1981-07-28,0.08462270750640252,0.08462270750640252,0.08418653905391693,0.08418653905391693,22848000,0.0,0.0,AAPL
1981-07-29,0.08331416771024595,0.08331416771024595,0.08287799358367919,0.0828779935836792,15500800,0.0,0.0,AAPL
1981-07-30,0.0859312042593956,0.08680354684178347,0.0859312042593956,0.0859312042593956,9900800,0.0,0.0,AAPL
1981-07-31,0.08723973482847214,0.08767590327663549,0.08723973482847214,0.08723973482847214,10953600,0.0,0.0,AAPL
1981-08-03,0.08723973375938648,0.08723973375938648,0.08636739104986191,0.08636739104986191,12432000,0.0,0.0,AAPL
1981-08-04,0.08767592161893845,0.08811209598224003,0.08767592161893845,0.08767592161893845,31673600,0.0,0.0,AAPL
1981-08-05,0.09029292315244675,0.09072909738447696,0.09029292315244675,0.09029292315244675,17494400,0.0,0.0,AAPL
1981-08-06,0.08854822459809855,0.08854822459809855,0.08811205625534058,0.08811205625534058,10528000,0.0,0.0,AAPL
1981-08-07,0.08811205625534058,0.08854822459809855,0.08811205625534058,0.08811205625534058,9206400,0.0,0.0,AAPL
1981-08-10,0.08811205625534058,0.08811205625534058,0.08811205625534058,0.08811205625534058,0,0.0,0.0,AAPL
1981-08-11,0.08636737491666377,0.08636737491666377,0.08549503237009048,0.08549503237009048,71456000,0.0,0.0,AAPL
1981-08-12,0.08418654894280088,0.08418654894280088,0.08375037461519241,0.08375037461519241,26275200,0.0,0.0,AAPL
1981-08-13,0.08156948762915216,0.08156948762915216,0.08113331347703934,0.08113331347703934,27484800,0.0,0.0,AAPL
1981-08-14,0.08069716283236557,0.08069716283236557,0.07982482016086578,0.07982482016086578,24192000,0.0,0.0,AAPL
1981-08-17,0.07807933412274158,0.07807933412274158,0.07720699161291122,0.07720699161291122,18905600,0.0,0.0,AAPL
1981-08-18,0.0763346691463144,0.0763346691463144,0.07546232640743256,0.07546232640743256,17001600,0.0,0.0,AAPL
1981-08-19,0.07546232535554437,0.07546232535554437,0.07458998262882233,0.07458998262882233,20675200,0.0,0.0,AAPL
1981-08-20,0.07546232640743256,0.07589850068881757,0.07546232640743256,0.07546232640743256,17113600,0.0,0.0,AAPL
1981-08-21,0.07110062141107773,0.07110062141107773,0.07022827863693237,0.07022827863693237,41910400,0.0,0.0,AAPL
1981-08-24,0.06630192922483695,0.06630192922483695,0.06586575508117676,0.06586575508117676,23072000,0.0,0.0,AAPL
1981-08-25,0.06761123985052109,0.06804740825814518,0.06761123985052109,0.06761123985052109,40700800,0.0,0.0,AAPL
1981-08-26,0.06673811027461414,0.06673811027461414,0.06630194187164307,0.06630194187164307,33600000,0.0,0.0,AAPL
1981-08-27,0.06673812121152878,0.06717507591091322,0.06673812121152878,0.06673812121152878,25916800,0.0,0.0,AAPL
1981-08-28,0.07022827863693237,0.07066444711206084,0.07022827863693237,0.07022827863693237,38035200,0.0,0.0,AAPL
1981-08-31,0.07022827863693237,0.07066444711206084,0.07022827863693237,0.07022827863693237,40947200,0.0,0.0,AAPL
1981-09-01,0.07458998262882233,0.0750261569041274,0.07458998262882233,0.07458998262882233,37027200,0.0,0.0,AAPL
1981-09-02,0.07589845359325409,0.07633462178010528,0.07589845359325409,0.07589845359325409,19376000,0.0,0.0,AAPL
1981-09-03,0.0728452863699929,0.0728452863699929,0.07197294384241104,0.07197294384241104,37475200,0.0,0.0,AAPL
1981-09-04,0.0715367684079739,0.0715367684079739,0.07110060006380081,0.07110060006380081,15254400,0.0,0.0,AAPL
1981-09-08,0.06935592228146079,0.06935592228146079,0.06891974806785583,0.06891974806785583,25446400,0.0,0.0,AAPL
1981-09-09,0.06891974806785583,0.06935592228146079,0.06891974806785583,0.06891974806785583,30531200,0.0,0.0,AAPL
1981-09-10,0.06935592740774155,0.06979209582969759,0.06935592740774155,0.06935592740774155,34809600,0.0,0.0,AAPL
1981-09-11,0.06891972954991378,0.06891972954991378,0.06848356127738953,0.06848356127738953,17539200,0.0,0.0,AAPL
1981-09-14,0.06673811027461414,0.06673811027461414,0.06630194187164307,0.06630194187164307,27686400,0.0,0.0,AAPL
1981-09-15,0.06499343020278964,0.06499343020278964,0.0645572617650032,0.0645572617650032,19510400,0.0,0.0,AAPL
1981-09-16,0.0636849128657194,0.0636849128657194,0.06324873864650726,0.06324873864650726,19353600,0.0,0.0,AAPL
1981-09-17,0.061940232795406794,0.061940232795406794,0.0615040585398674,0.0615040585398674,19376000,0.0,0.0,AAPL
1981-09-18,0.06194024905562401,0.06237641760177616,0.06194024905562401,0.06194024905562401,26320000,0.0,0.0,AAPL
1981-09-21,0.06237638369202614,0.06281255782494977,0.06237638369202614,0.06237638369202614,49033600,0.0,0.0,AAPL
1981-09-22,0.05932319932118254,0.05932319932118254,0.058887030929327004,0.05888703092932701,47420800,0.0,0.0,AAPL
1981-09-23,0.05845085032305476,0.05845085032305476,0.05757850781083106,0.05757850781083107,28201600,0.0,0.0,AAPL
1981-09-24,0.0575784967311834,0.0575784967311834,0.05714232847094536,0.05714232847094536,18300800,0.0,0.0,AAPL
1981-09-25,0.05059900030564269,0.05059900030564269,0.049726657569408424,0.04972665756940842,34608000,0.0,0.0,AAPL
1981-09-28,0.05016280710697174,0.05059898122253244,0.05016280710697174,0.05016280710697174,91728000,0.0,0.0,AAPL
1981-09-29,0.05277985334396363,0.0532160276166672,0.05277985334396363,0.05277985334396362,94684800,0.0,0.0,AAPL
1981-09-30,0.05321602150797844,0.053652189906726,0.05321602150797844,0.05321602150797844,49996800,0.0,0.0,AAPL
1981-10-01,0.05321602150797844,0.053652189906726,0.05321602150797844,0.05321602150797844,61129600,0.0,0.0,AAPL
1981-10-02,0.05757850781083106,0.05801468197888625,0.05757850781083106,0.05757850781083107,45046400,0.0,0.0,AAPL
1981-10-05,0.05932319909334183,0.06019554169758982,0.05932319909334183,0.05932319909334183,43097600,0.0,0.0,AAPL
1981-10-06,0.05932319932118254,0.05932319932118254,0.058887030929327004,0.05888703092932701,28358400,0.0,0.0,AAPL
1981-10-07,0.06237638369202614,0.06324872613398722,0.06237638369202614,0.06237638369202614,38841600,0.0,0.0,AAPL
1981-10-08,0.0645572617650032,0.06499343020278964,0.0645572617650032,0.0645572617650032,31091200,0.0,0.0,AAPL
1981-10-09,0.06499342620372772,0.06586576884951305,0.06499342620372772,0.06499342620372772,54521600,0.0,0.0,AAPL
1981-10-12,0.06717506796121597,0.06761124220793575,0.06717506796121597,0.06717506796121597,27350400,0.0,0.0,AAPL
1981-10-13,0.06717506796121597,0.0680474106307678,0.06717506796121597,0.06717506796121597,44195200,0.0,0.0,AAPL
1981-10-14,0.0636849128657194,0.0636849128657194,0.06324873864650726,0.06324873864650726,30979200,0.0,0.0,AAPL
1981-10-15,0.0645572617650032,0.06499343020278964,0.0645572617650032,0.0645572617650032,29433600,0.0,0.0,AAPL
1981-10-16,0.06412108641678847,0.06412108641678847,0.06368491798639297,0.06368491798639297,36467200,0.0,0.0,AAPL
1981-10-19,0.06499342620372772,0.06542960043856418,0.06499342620372772,0.06499342620372772,20585600,0.0,0.0,AAPL
1981-10-20,0.06848356127738953,0.06891972954991378,0.06848356127738953,0.06848356127738953,35728000,0.0,0.0,AAPL
1981-10-21,0.06848356127738953,0.06891972954991378,0.06848356127738953,0.06848356127738953,76899200,0.0,0.0,AAPL
1981-10-22,0.06848360848866816,0.06848360848866816,0.068047434091568,0.068047434091568,32278400,0.0,0.0,AAPL
1981-10-23,0.06673811027461414,0.06673811027461414,0.06630194187164307,0.06630194187164307,27910400,0.0,0.0,AAPL
1981-10-26,0.06630194187164307,0.06673811027461414,0.06630194187164307,0.06630194187164307,27283200,0.0,0.0,AAPL
1981-10-27,0.06761123985052109,0.06848358248965677,0.06761123985052109,0.06761123985052109,85590400,0.0,0.0,AAPL
1981-10-28,0.06979209929704666,0.07022827356456002,0.06979209929704666,0.06979209929704666,44172800,0.0,0.0,AAPL
1981-10-29,0.06935592228146079,0.06935592228146079,0.06891974806785583,0.06891974806785583,30486400,0.0,0.0,AAPL
1981-10-30,0.06979209929704666,0.07022827356456002,0.06979209929704666,0.06979209929704666,52729600,0.0,0.0,AAPL
1981-11-02,0.06979209929704666,0.07022827356456002,0.06979209929704666,0.06979209929704666,36915200,0.0,0.0,AAPL
1981-11-03,0.06935592228146079,0.06935592228146079,0.06891974806785583,0.06891974806785583,28380800,0.0,0.0,AAPL
1981-11-04,0.06761124220793575,0.06761124220793575,0.06717506796121597,0.06717506796121597,23811200,0.0,0.0,AAPL
1981-11-05,0.06281255782494977,0.06281255782494977,0.06237638369202614,0.06237638369202614,23363200,0.0,0.0,AAPL
1981-11-06,0.06281256675720215,0.06324873512826484,0.06281256675720215,0.06281256675720215,24595200,0.0,0.0,AAPL
1981-11-09,0.06368491798639297,0.06412108641678847,0.06368491798639297,0.06368491798639297,20384000,0.0,0.0,AAPL
1981-11-10,0.06412108987569809,0.06455726415351014,0.06412108987569809,0.06412108987569809,16755200,0.0,0.0,AAPL
1981-11-11,0.06586575508117676,0.06630192922483695,0.06586575508117676,0.06586575508117676,27440000,0.0,0.0,AAPL
